duration,comments,latitude,longitude,year
300.0,Large 300 ft long cylinder craft was hovering and had two large multicolored stripes on each triangular end.,25.7738889,-80.1938889,2012
180.0,Colorful Flashes Along The Hillside.,33.9375,-117.2297222,2012
600.0,A Silent orange light flew over me and my family,37.2152778,-93.2980556,2012
120.0,07/08/12&#44 20:45&#44 Santa Nella&#44 Ca. Event duration 1 - 2 min. 4 reddish colored spheres in box formation&#44 1 witness.,38.4972222,-122.9655556,2012
120.0,07/08/12&#44 20:45&#44 Santa Nella&#44 Ca. Event duration 1-2 min. 4 reddish colored spheres in box formation; 1 witness.,38.4972222,-122.9655556,2012
300.0,2 bright orange orbs in NJ sky,40.6219444,-74.245,2012
600.0,4 Orange lights seen over Oakland&#44 CA - Interesting maneuvers and disappearance.  First time sighting&#33,37.8044444,-122.2697222,2012
90.0,I saw a UFO in the form of a fireball that turned from a flame&#44 to a flicker until it faded and disappeared over head.,42.1486111,-72.6083333,2012
120.0,A redish-orange shape-changing orb over Norman&#44 Ok.&#44 on July 8&#44 2012&#44 that changed from a north to west direction before dimming out.,35.2225,-97.4391667,2012
240.0,Fiery orb&#44 traveling on SW vector from NE.,41.6986111,-88.0683333,2012
10.0,While sitting in the backyard of home in a fairly densely populated area&#44 I witnessed for a few seconds 3 fireball looking objects flyi,34.2572222,-118.4661111,2012
5.0,Fast moving reddish light moved from ocean toward land and disappeared.,34.49,-77.4319444,2012
120.0,Spherical object emitting extremely bright orange light from an energy source under the craft.,34.61,-112.315,2012
300.0,Four red glowing lights in a formation (lined up).,38.6580556,-77.25,2012
180.0,Super brilliant Orange/Red spherical object/orb,39.0997222,-94.5783333,2012
180.0,They were glowing and moving,38.6580556,-77.25,2012
300.0,Appear like full moon like light not where moon is and photos make it look like rows of lights can&#39t see it that well,38.4219444,-77.4086111,2012
120.0,Red Glowing Orb of Light,47.0380556,-122.8994444,2012
3.0,Light cicle in sky during storm disappears behind trees,47.7425,-121.9844444,2012
60.0,Hovering air craft not making a noise over jersey tpk,40.6638889,-74.2111111,2012
600.0,Dark egg-shaped object seen in the early morning sky above the East  Los Angeles area.,34.0522222,-118.2427778,2012
300.0,2 yellow orbs move silently  stop and move off and vanish,43.5947222,-96.5716667,2012
1200.0,Green orb,45.5236111,-122.675,2012
300.0,Silver colored saucer with dark trim around the bottom and top/middle.,39.3880556,-77.8858333,2012
300.0,Seven silent white objects very high in the atmosphere hovering,45.1719444,-93.8744444,2012
5.0,Millenial Falcon-like craft enters cumulus cloud in broad daylight in Jackson&#44 MI on July 9&#44 2012.,42.2458333,-84.4013889,2012
600.0,DARK RECTANGLE WITH ABOUT 16 LIGHTS UNDER IT (2 rows of 8) MOVING SLOW AND LOW&#33,40.31,-75.1302778,2012
180.0,Just standing out back&#44 looking into the sky and saw what seemed to be a ball of fire moving slowly through the sky. It was moving at a,26.0108333,-80.1497222,2012
20.0,Saw very fast moving object  high in the sky heading from South to North which was round and yellowish red in color.,40.2344444,-77.1363889,2012
30.0,I saw a round/spherical object move across the night sky at approximately 10-15000 ft altitude.,42.2575,-83.2111111,2012
180.0,Cigar Craft with 5 to 6 window openings traveling along I-95 Interstate in Connecticut,41.1363889,-73.2838889,2012
240.0,Lights on a strange cigar object.,41.2427778,-73.2011111,2012
120.0,Two UFOs moving in formation,28.2394444,-82.3280556,2012
60.0,Stubby boomerang shaped object with no lights&#44 tan/orange in color.,44.8011111,-68.7783333,2012
120.0,Large glowing  object on side of road,32.3094444,-90.1388889,2012
120.0,8 bright orange objects seen &quot;flying&quot; north to south on clear night at 11:25pm; scattered formation with 3 leading the rest.,41.6105556,-87.0641667,2012
3.0,Orange light seen by four adults in Amarillo&#44 Tx sky.,35.2219444,-101.8308333,2012
300.0,August 10th&#44 2012 at 12: 20 AM. I was driving north along the El Camino College campus road when I stopped at a stop sign. I was st,33.8358333,-118.3397222,2012
120.0,Lone Fireball flew over my apartment&#44 zig-zagged&#44 changed colors&#44 flew off(?),47.6063889,-122.3308333,2012
300.0,Large oval shaped object seen over Brownsville Texas.,25.9013889,-97.4972222,2012
60.0,BRIGHT ORBS COUNT 30 IN SKY.,44.8547222,-93.4705556,2012
60.0,Slow moving red&#44 round&#44 object in the night sky over Sheboygan&#44 Wisconsin.,43.7508333,-87.7144444,2012
15.0,Saw fireball traveling very fast back and forth at about 100 feet up&#44 then disappeared&#44 with no sound at all.,33.3527778,-111.7883333,2012
120.0,Three bright orange orbs&#44 equal distance from each other&#44 moved slowly in a row&#44 then stopped for several seconds before vanishing.,34.4208333,-119.6972222,2012
600.0,7-10 pulsating white hot spheres with red pulsating centers move across the Parma sky.,41.4047222,-81.7230556,2012
60.0,10-20 reddish-orange orbs traveling slowly in the sky together in a lightning bolt formation were spotted for about 30-60 seconds,44.8547222,-93.4705556,2012
180.0,Saw thirteen fireballs in the sky as i walked home from the store.,45.3575,-122.6055556,2012
60.0,Object descending slowly&#44 looked to be on fire and crashed in the hills in O Neil Park&#44 Rancho Santa Margarita&#44 Ca,33.6408333,-117.6022222,2012
180.0,A silent light in the sky that flew in the area.,47.4236111,-120.3091667,2012
600.0,2 orange lights moving in the sky non typically in San Jose CA,37.3394444,-121.8938889,2012
5.0,I was watching a movie on disk and took a break to go outside to have a smoke. I have to where glasses to watch movies (distance) and k,32.7152778,-117.1563889,2012
90.0,Erratically moving yellow/orange light moving erratically slowly from west to east.disapeared into distance south of centervolle tn,35.5477778,-87.5519444,2012
300.0,Fast-moving pair of lights in Thompson Falls&#44 Montana,47.5972222,-115.3433333,2012
300.0,Last night&#44  my father and mother claimed to have seen an object flying in the sky that had two lights on it and made absolutely no noi,47.5972222,-115.3433333,2012
15.0,Blue light reversing direction at high speed,38.2541667,-85.7594444,2012
180.0,Around 23:30 on 8/10/12 saw orange lights flying on horizon at north to northwest &#44the lights stopped moving then a cluster appeared of,35.925,-86.8688889,2012
60.0,UFO close to the ground,32.4283333,-90.1322222,2012
4.0,bright royal blue sphere with no sound,30.2669444,-97.7427778,2012
20.0,I was going outside to smoke a cigarette at my apartment complex&#44 when I noticed something out of the ordinary above the adjacent apart,35.2783333,-93.1336111,2012
30.0,An unidentified object seen flying through the high desert of Victorville&#44 California.,34.5361111,-117.2902778,2012
300.0,I was outside with my dog when he stopped and whined I looked at him and he was looking up  he has never behaved like this ever before,32.7938889,-79.8627778,2012
10.0,White Light Moving Fast,44.6366667,-123.1047222,2012
1200.0,&quot;Stars&quot; moving around&#44 changing position&#44 and appear to be in a formation.,45.5236111,-122.675,2012
5.0,Gave me chills.,36.0397222,-114.9811111,2012
600.0,4 to 10 orange lights hovering in the sky&#44 then fade away to nothing,41.995,-88.1855556,2012
120.0,1-daylight sightings  2-quickly disapearing,40.66,-111.9955556,2012
180.0,UFO seen near Lake Tahoe&#44 CA - emanated orange beam - scary as hell,38.7027778,-120.0716667,2012
600.0,There were many small yellow light in the sky hovering north and aircraft headed north east objects move slowly across the sky all acro,40.6936111,-89.5888889,2012
300.0,7-10 orange orbs in northeast sky of Prescott&#44 AZ&#44 seen by civilians,34.54,-112.4677778,2012
780.0,Triangular shaped hovering craft with multi-colored flashing lights - seen for over 12 minutes.,41.6441667,-93.4644444,2012
300.0,UFO turned off &amp; on lights &amp; landed in a nearby grove of trees.,41.3072222,-111.9594444,2012
720.0,Strange light formations in the night sky,47.2791667,-122.2508333,2012
900.0,Chicago area 8/11 colored spinning lights - multiple objects.,41.995,-88.1855556,2012
600.0,Large object with two slow flashing lights. slowly moving near D.E.P fishing area,41.3158333,-72.3294444,2012
600.0,Orange lights sighted hovering in formation and moving slightly above Enumclaw.,47.2044444,-121.9902778,2012
20.0,Bright light in sky that seem to come down into atmosphere.,41.4538889,-75.3830556,2012
300.0,Three groups of lights&#44 one had three orange globes in a row&#44 one was binary (two)&#44 and one was single&#44 over Park City&#44 UT,40.6461111,-111.4972222,2012
600.0,Orange in color&#44 took off very fast&#44 multiple crafts,41.7605556,-88.32,2012
600.0,6 orange lights in formation 2 traveling bright orange lights Macomb&#44 MI,42.7008333,-82.9591667,2012
5.0,4 golden/glowing chevrons moving across the sky in formation,47.6063889,-122.3308333,2012
1200.0,Multiple craft forward red-orange light&#44 slowly flying low east-southeast across Union MI&#44 disappeared as they passed over. silent.,41.7861111,-85.8677778,2012
600.0,UFO SIGHTING OVER HOUGHTON LAKE MICHIGAN,44.3147222,-84.7647222,2012
30.0,Orange Plasma Halo And Made A 45 Degree Turn,42.3608333,-85.8794444,2012
600.0,UFO sighting over Ocean Beach&#44 CA on 11 AUG 2012,32.7152778,-117.1563889,2012
5.0,Two elongated diamond shaped crafts&#44 no sound&#44 high rate of speed,37.3394444,-121.8938889,2012
7.0,Intense star like light traveling west to east at night,42.5333333,-83.1463889,2012
180.0,Random&#44 changing formations of many bright orange lights observed through apartment window.  Objects moved slowly&#44 then eventually grew,48.7597222,-122.4869444,2012
10.0,Large&#44 silent&#44 triangular craft moving very fast&#44 stopping suddenly&#44 then disappearing.,48.4213889,-122.3327778,2012
600.0,Bright yellowish orange balls pulsating. 3 than 4 than 6 to 8 circles flashing lighting Night sky. After they faded out alot of helicop,43.4919444,-116.4191667,2012
120.0,Two white lights traveling in lateral directions at high rate of speed seen by two observers in extreme SW VA during meteor shower.,36.9438889,-82.4641667,2012
180.0,Strange Double Shooting Star Type Objects Over Edwardsville&#44 Illinois,38.8113889,-89.9530556,2012
30.0,Green fireball in southern night sky,37.3394444,-121.8938889,2012
420.0,Triangle shaped object in sky.,27.6383333,-80.3975,2012
60.0,Two red glowing circle lights in a fog,42.5630556,-114.46,2012
2.0,I heard some yelling outside&#44 so i looked out my window and saw a bright white flash that zoomed off into the sky and dissapeared.,39.5319444,-78.4586111,2012
30.0,Red Light flickering 3 flickers or so per second&#44 small craft from afar by New York city&#44 New Jersey area.,40.7794444,-74.0241667,2012
1200.0,Plane chasing a bright star like craft&#44 very fast.  I have it on video.,35.7211111,-77.9158333,2012
240.0,Blue and white light moving and flashing lights downward,38.5816667,-121.4933333,2012
900.0,Dark orange round object/light in the sky&#44 like the glowing and color of flame on coal when it is about to burn out,37.3341667,-79.5233333,2012
180.0,Three orange lights moving across the sky over Harwich&#44 MA,41.6861111,-70.0763889,2012
10.0,Orange object with tail moving across night sky from north to south,39.9611111,-82.9988889,2012
6.0,Erie moving lights in the sky over Lake Erie,42.1291667,-80.0852778,2012
120.0,Glowing orange ball flying above commercial jet at great alltitude&#44that doubled in size then moved so fast it seemed to vanish.,36.2841667,-82.1727778,2012
720.0,3 oddly lit planes that might explain some of the UFO sightings.,39.0997222,-94.5783333,2012
900.0,Multi colored lights seen heading northeast over Davis&#44 California&#44 just before midnight.,38.545,-121.7394444,2012
40.0,Orange orb over peoria il,40.6936111,-89.5888889,2012
5.0,Five witnesses (Including myself) were watching a meteor shower and saw three bright&#44 blue-green lights go across the sky in 5 seconds,45.4013889,-91.8488889,2012
30.0,Flashbulb tight occurence on 3 consecutive nights ocurring same time  all 3 nights and same location of night sky.,40.9244444,-75.3941667,2012
600.0,Was looking north when I saw what appeared to be 15 orange lights moving at aircraft speed below the cloud cover. I noticed more appear,40.0386111,-76.1825,2012
180.0,Like nothing i have seen before,39.9611111,-82.9988889,2012
10.0,Near invisible saucer cruising through the night sky,45.4872222,-122.8025,2012
30.0,White Flashing light moving in a U shape in Dorchester SC 8/12/2012,33.1397222,-80.3944444,2012
90.0,Watched the object cover a distance with a consistent speed over what could have been hundreds of miles.,34.0983333,-118.3258333,2012
240.0,Unknown object travels North to South through Pegasus constellation.,47.8108333,-122.3761111,2012
120.0,Metal sphere rising out of woods scares wildlife and me,34.3075,-89.1780556,2012
120.0,Fireball in the sky with small craft and missing time.,33.24,-115.5180556,2012
240.0,Saw 3 different formations of lights above Atlantic Ocean in North Myrtle Beach&#44 SC.,33.8158333,-78.6802778,2012
3.0,Red and White light seen flying low and fast from East to West disapears instantly in Phoenix area.,33.5091667,-111.8983333,2012
1200.0,Orange egg lights,39.7391667,-104.9841667,2012
120.0,2 Orange Fireball ufo with Nucleus Looking Centers travelling east to west as fast any  other aircraft,40.5186111,-74.4125,2012
30.0,Red fireball floating west to east in the sky over northern New Jersey,41.0105556,-73.9916667,2012
600.0,Came from the west moving slowly.  Bright orange and red fireballs that moved across the sky and just went out slowly and disappeared i,40.6955556,-73.3261111,2012
45.0,Dimly,40.8372222,-81.2597222,2012
10.0,Yellow glowing saucer in Kentucky.,37.8091667,-85.4669444,2012
1200.0,Large red light with smaller white flashing lights,37.4516667,-89.2680556,2012
120.0,5 orange glowing objects cruise by swimming pool in densely populated neighborhood of NE Salem.,44.9430556,-123.0338889,2012
120.0,Reddish/orange light moving really fast across the sky.,42.3583333,-71.0602778,2012
180.0,Silent object glowing orange gradually falls across sky&#44 comes back up&#44 hovers&#44 is passed by two aircraft&#44 then flickers out of sight.,40.4416667,-74.1302778,2012
300.0,Orange cresent craft traveling west to east at Oak Island&#44North Carolinat at 10:45 p.m. 8/12/12,33.9163889,-78.1613889,2012
20.0,Sphere like object glowing of  a bright white/yellow light flys above me to just vanish&#33 like time warped outta here&#33,47.4066667,-122.0375,2012
12.0,Kite shaped moderately fast moving and silent,47.5002778,-111.3,2012
60.0,2 Steady moving lights that were similar to stars&#44 one behind the other&#44 traveling very fast and disapearing.,35.6527778,-97.4777778,2012
360.0,Two bright silent red lights coming in from west to east&#44 ascending&#44 light intensity increasing&#44 headed west - and then disappeared.,37.3394444,-121.8938889,2012
2.0,UFO enters atmosphere&#44 turns into fireball&#44 exits fireball.,33.6305556,-112.3325,2012
600.0,Circular object over Las Vegas&#44 high altitude&#44 controlled,36.175,-115.1363889,2012
900.0,Two black rectangular objects rotating in a consistent straight line heading West.,29.4238889,-98.4933333,2012
600.0,During family portraits in Seaside&#44 Fl - I observed an unnatural shaped in the sky that ran from East to West for as far as I could see,30.3958333,-86.2288889,2012
600.0,Fast moving small object. Appeared to change shapes at first.,36.7477778,-119.7713889,2012
120.0,Single light slowly moves across the horizon.  ((NUFORC Note:  Possible sighting of ISS??  PD)),44.8011111,-68.7783333,2012
300.0,We were outside in a swing viewing the south sky&#44 4 lights appeared in a zig zag pattern hovering for 5 minutes or so. The lights of a,42.5277778,-92.4452778,2012
300.0,Orange Gliding Objects in the Night Sky,28.0183333,-82.1130556,2012
15.0,August 13&#442012 Two orange spheres seen on the Rogue river in Southern Oregon,42.4361111,-123.1708333,2012
300.0,8/13/2012  21:45 pm Bandon&#44 Oregon  star like craft hovers for 1 min. then bright color flashes and huge wall of flames pours out of it,43.1191667,-124.4072222,2012
120.0,Heard loud rumbling&#44 followed by two bright oval shapes in the sky.,42.4391667,-123.3272222,2012
300.0,Silent&#44 golden orange orbs,43.4066667,-124.2230556,2012
30.0,Large&#44 very bright orange light seen close in Wilburton&#44 OK.,34.9186111,-95.3088889,2012
300.0,Orange Orb rumbling UFO over coastal mountains in southern Oregon,42.0675,-123.7019444,2012
180.0,Two white lights appear and move in tandem then disapear after observing for 3 minutes,38.8055556,-123.0161111,2012
8.0,Brilliant flashing strobe like lights lasting 8 seconds or so in sky .,39.8427778,-87.1113889,2012
180.0,Bright orange lights over Crystal Lake&#44 Michigan&#44 briefly hovering before shooting out of sight within a fraction of a second.,44.6336111,-86.2344444,2012
120.0,Two pin point lights trailing each other very quickly in a very non linear path,42.3583333,-71.0602778,2012
120.0,Moved quick with no noise.,29.4238889,-98.4933333,2012
120.0,4 orangish lights in a straight line way up over the house,45.1336111,-69.4336111,2012
300.0,I saw a round orange object flickering like fire&#44 It stopped&#44 then made a right turn and headed away and faded into a cloud.,39.9625,-76.7280556,2012
600.0,Reddish orange&#44 large lights moving slowly from east to west.  Linear&#44 lighter center with pulsating orange/red on each side.,42.4772222,-88.0955556,2012
60.0,Irregular shaped gold outline with red light inside&#44 with white hazy halo&#44silently traveling west to east&#44 we said to each other &amp;quot;,41.6666667,-70.1852778,2012
0.5,It was definately a UFO that was at 10:09pm or 10:10 pm south of seatac airport.,47.4538889,-122.3205556,2012
900.0,Orange lights flying north to south dropping something and disappearing.,44.5366667,-122.9058333,2012
240.0,Colossal angular vessel gliding at low alt. over Olympic Peninsula&#44 WA,48.0797222,-123.1005556,2012
300.0,THE DETAILS THAT I HAVE GIVEN ARE TRUE AND EXACT AND FACTUAL.PHILL,35.0166667,-81.8041667,2012
600.0,Blue/green light floating about Phoenix.,33.4483333,-112.0733333,2012
3.0,Downward arc of 5-7 lights disappearing one by one.,40.5308333,-112.2975,2012
60.0,Light colored jet craft bulky&#44long cigar shape with no wings visible traveling at high speed at one to two miles high.,41.7355556,-122.6333333,2012
120.0,Silver&#44 silent cigar flew extremely slow for 2 minutes.,36.0330556,-86.7827778,2012
300.0,Red and orange fireball in sky,44.3875,-68.2044444,2012
60.0,2 large cylinder ufo&#39s against cloud near FAA center in nashua nh,42.7652778,-71.4680556,2012
420.0,White light in the early evening,45.6722222,-118.7875,2012
180.0,Steady orange orb travelling north then straight up and disappeared.,42.4083333,-71.0125,2012
300.0,These light just went all around like an oval shape it moved to the right  as It moved the back lights went off and the front lights li,32.7252778,-114.6236111,2012
1200.0,The light split up and came back together over and over.,48.4111111,-119.5263889,2012
180.0,Bright orange dots in sky NE of Buffalo NY,42.8863889,-78.8786111,2012
2.0,I saw and orange fireball streak across the sky from generally north to south for about 2 seconds in duration.,47.5963889,-120.6602778,2012
60.0,11 yellowish/red/orange spheres slowly moving over Alexandria Va&#44 multiple witnesses.,38.8047222,-77.0472222,2012
5.0,Giant white triangular UFO hovers over me for a 3 seconds then shoots off into the sky.,41.3747222,-83.6513889,2012
120.0,A bright&#44 glowing object- not resembling an aircraft- proceeding Northerly and then turning Eastward disappeared into the early dawn.,38.7525,-122.6138889,2012
120.0,My wife&#44 son&#44 sister and her two kids were watching a movie on the beach in Seaside Heights&#44 NJ with at least 25 other people when my w,39.9441667,-74.0733333,2012
420.0,We have a home on direct waterfront at a point unobstructed in Rowayton ( Norwalk ) CT and have never seen anything like this&#33,41.1175,-73.4083333,2012
120.0,Bright red moving light in the NE sky,44.5438889,-73.1483333,2012
20.0,Pimk ball of light flashes in the sky over Midlothian&#44 Virginia,37.5058333,-77.6494444,2012
300.0,It was round outline in red with lights in center and a glow aroung the object.,34.1480556,-117.9980556,2012
300.0,Two fireballs flying over New York,42.0408333,-74.1186111,2012
120.0,I saw a very bright light one night as I was taking out the recycling&#44 when I returned with another can&#44 it was gone.,40.7402778,-75.31,2012
300.0,Round red orange object stationary in the sky. Disappeared and reappeared quickly in the south east sky.,36.9741667,-122.0297222,2012
120.0,Orange looking fireballs floating&#44 dimming and brightening&#44 and making circular motions around each other before vanishing.,43.7380556,-69.8408333,2012
5.0,Very fast sighting of a light traveling at a speed that was incredible .,38.9916667,-74.8152778,2012
20.0,Bright orbs&#44 triangular lights&#44 strange planes on patrol near a airforcebase in northern montana,48.6330556,-112.3252778,2012
60.0,Bright lights in triangle turns then seems to enter space.,46.6044444,-122.5305556,2012
7.0,White round light becoming bright/slightly larger&#44 stopping&#44 turning bluish/white and fading out.,30.3580556,-90.0655556,2012
45.0,Cigar-shaped object red pulses seen over Wilmington NC,34.2255556,-77.945,2012
4.0,Black&#44 triangle&#44 batman shaped object flew several hundred yards in front of vehicle in an almost arc motion was witnessed approx 3 sec,47.2033333,-122.2391667,2012
120.0,Triangular-shaped object with white lights and one red light above the tree line at Red Rock Canyon&#44Las Vegas,36.175,-115.1363889,2012
1200.0,Two orange fireballs in the sky.,41.9833333,-71.3333333,2012
25.0,I was outside smoking when I seen two lights following each other.  They went on for about 25 sec. until the first one disappeared then,38.3861111,-97.4277778,2012
45.0,Cigar shaped object next to jet,39.1141667,-94.6272222,2012
300.0,Extremely bright red light in NW night sky. No defined shape. Slowly traveled eastward. Light dimmed and disappeared.,43.0730556,-89.4011111,2012
30.0,Circular Object (Fiery?) over Warwick&#44 RI,41.7,-71.4166667,2012
300.0,Orange fire balls made no sound,40.6597222,-80.2394444,2012
300.0,Yellowish-orange sphere traveling slightly erratically&#44 but mostly southerly at 9 pm off Ellison Bay&#44 WI.,45.2547222,-87.0713889,2012
120.0,20 very bright lights in distinct groupings traveling across the sky.,44.9747222,-92.7566667,2012
600.0,9 round&#44 reddish lights in a long&#44 straight row about 30 seconds apart&#44 sighted by 7 visitors on York Beach.,43.1713889,-70.6094444,2012
45.0,Formations of blue-white&#44 silent lights travelling at high speed over Abilene Texas.,32.4486111,-99.7327778,2012
180.0,Ball of fire travels at steady speed across the sky.,41.8088889,-88.0111111,2012
120.0,Large very bright silent orb flew very fast through night sky then dimmed&#44 blinked and disappeared.,47.6588889,-117.425,2012
30.0,Fireball approaching earth&#44 changing direction and disappearing into the clouds.,33.6083333,-117.7444444,2012
180.0,Round White Star Sized Light Slowly Moving After Being a Fixed Object.  Slowly Vanished.,35.1594444,-84.8766667,2012
120.0,Started as a very bright red light in the SW part of the sky. It traveled down at an angle from south to north at a fairly slow&#44 steady,45.8405556,-119.2883333,2012
120.0,Large and small aircraft between 10pm and 3 am.  ((NUFORC Note:  No other reports from this area&#44 that we are aware of.  PD)),39.9975,-85.7466667,2012
600.0,I was astonishednd as groups of three&#44 large orange fireball lights flew overhead&#44 one group after another group totaling some 25 .,41.6833333,-86.25,2012
480.0,Appeared to be three planes one large and two smaller flanking the the large one moving very slow and very low north to south.  Saw thi,39.3958333,-101.0519444,2012
180.0,15-20 bight lights maneuvering in the night sky&#44 quiet and fast&#33,42.4775,-83.0277778,2012
120.0,I saw 2 unidentified objects flying at night .,29.7630556,-95.3630556,2012
180.0,Fireball like object shooting at incredible speed then hovered and shot back into the sky.,40.1416667,-87.3947222,2012
480.0,Numerous red/orange floating balls in night sky,42.6583333,-83.15,2012
300.0,I was in uptown Minneapolis near the Ice House and got video of 6-8 bright orange lights floating across the sky.  Several people on th,44.98,-93.2636111,2012
60.0,10 orbs in scattered formation with fast moving satellite overhead,38.545,-121.7394444,2012
273.0,While letting my dog outside at roughly 4am I noticed a very bright light in the sky. It&#39s much much to bright for a star and I know wh,43.0125,-82.9280556,2012
60.0,Highly Reflective Object Vanishing in Clear Sky,39.7402778,-94.2408333,2012
180.0,Photos of an unknown creature resembling both an amphibian and an armadillo who is seen holding a wand in his left hand at the end of w,33.4147222,-111.9086111,2012
600.0,About 24 dozen red to yellow spheres witnessed by 8,43.0333333,-71.0747222,2012
480.0,Orb over Denver tonight was a helium balloon,39.7391667,-104.9841667,2012
420.0,Stationary object in the sky which for 7 minutes which went straight up and disappeared.,41.4152778,-81.5661111,2012
180.0,Very silent&#44 white object flying slowly overhead then disappearing.,39.3575,-100.4413889,2012
300.0,Yellow ball of flame traveling through the sky.,42.2630556,-88.0038889,2012
420.0,Two fire ball like balls floating high in the sky&#33&#33,43.2127778,-75.4561111,2012
900.0,Orange /redish sphere in sky moving from north to south slowly dimming out then moving west /wsw. no noise.,42.4930556,-89.0366667,2012
1200.0,4 orange Orbs in the sky the size of large blimps in Mukilteo&#44 WA.,47.9447222,-122.3033333,2012
600.0,Bright red lights over Ashburn&#44 Virginia,39.0436111,-77.4877778,2012
180.0,Sitting at restaurant on water in lindenhurst&#44 clear shot if sky.Fire ball moving towards us over what seemed to be as far east as,40.6866667,-73.3738889,2012
420.0,Orange light appears and  then reappears in same &quot;flight path&quot; about 20 minutes later,44.8230556,-70.34,2012
900.0,25-30 giant orange balls in the sky over Asheboro that floated and moved around then took off out of sight in the blink of the eye.,35.7077778,-79.8138889,2012
120.0,Vessel with huge bright lights stops and turns before Vanishing&#33,42.0986111,-75.9183333,2012
1200.0,Strange color changing light in the middle of a town with no power about 50 feet off the ground.,43.0280556,-73.3816667,2012
600.0,Eight very bright red orbs in Northeastern sky in verticle formation.,48.0163889,-117.2755556,2012
600.0,8 objects redish orange,44.8613889,-92.6236111,2012
300.0,Orange glowing lights in sky over spotsylvania near courthouse,38.2008333,-77.5894444,2012
420.0,13 bright orange lights on 8/18/12 Erie PA   9:15 pm to approximately 9:22 pm,42.1291667,-80.0852778,2012
420.0,Beautiful 13  bright orange light formation in Erie PA 8/18/12  9:15 PM  lasted 4-7 minutes,42.1291667,-80.0852778,2012
300.0,Five neon-orange fire-like orbs floating in a steady northeast to south direction in the sky over residential houses in Madison (Town o,43.0730556,-89.4011111,2012
1200.0,Sequential sighting of a pair of reddish-yellow lens-like silent aerial lights.,41.2222222,-73.0569444,2012
90.0,Bright star like object moving in sky over Corpus Christi Texas.,27.8002778,-97.3961111,2012
15.0,Orange/red light in sky,39.6894444,-84.1688889,2012
300.0,Unidentified orange lights observed over West  Omaha.,41.2586111,-95.9375,2012
300.0,Fireball floating in sky,45.5394444,-122.3861111,2012
30.0,I saw strange lights in the southern sky of Columbus? It was a stream of lights formed a upside down spoon. It couldn&#39t have been the b,39.9611111,-82.9988889,2012
120.0,Bright orange cylinder with four bright flames in middle. Unmanned. Very quiet. Traveling east to west.,41.8994444,-87.9402778,2012
5.0,Fast moving light over Hartford&#44 CT,41.7636111,-72.6855556,2012
600.0,Bright orange objects drifting mid sky&#44 some in formation&#44 others isolated&#44 then they faded away,43.0513889,-83.3188889,2012
900.0,On 8-18-12 at approximately 10pm in Macomb&#44 MI me and another person witnessed 3-4 groups of 6-8 circular amber lights travelling in a,42.7008333,-82.9591667,2012
240.0,Orange orbs over Manhattan.,40.7141667,-74.0063889,2012
300.0,Orange eliptical object,43.0716667,-70.7630556,2012
300.0,About a dozen strange silent orange lights in a formation flew slowly over the night sky in Minneapolis&#44 MN,44.98,-93.2636111,2012
240.0,Orange Disc&#39s hovering across the Camas Meadows bulding&#44 Camas WA,45.5872222,-122.3983333,2012
600.0,Bizzare orangle lights in night sky.,43.4166667,-86.3569444,2012
300.0,Reddish object descended within a shadowy spinning circular silouhette,35.2961111,-89.6613889,2012
210.0,Fireball over Erie Pa. 8/18/12 duration&#44 no more than 4 minutes.,42.1291667,-80.0852778,2012
600.0,Amber- red flashing sphere in Pentwater&#44 Michigan.,43.7816667,-86.4330556,2012
300.0,Initially 2 orange lights traveling quickly in N/NW direction followed by 4 blue objects also traveling in synchrony in a diamond confi,32.4486111,-99.7327778,2012
60.0,Orange ball of light moving south to north over the ocean at extreme speed then disappeared.,30.2944444,-81.3933333,2012
300.0,9 orbs suspended in the sky&#44 they got bright fire a second and then they vanished,41.2222222,-73.0569444,2012
15.0,Orange shimmering object moving across night sky,39.9611111,-82.9988889,2012
1500.0,Witnessed an object facing west over Turquoise Lake an unknown distance away between the mountains.  Skies were clear&#44 stars easily see,39.2508333,-106.2919444,2012
300.0,Possible UFO sighting in Corona&#44 CA. Silvery reflective object  flying at altitude suddenly stops and hovers.,33.8752778,-117.5655556,2012
25.0,Saw a small&#44boxlike object with spikes or antenna travelling slowly over the city.,36.8527778,-75.9783333,2012
180.0,Glowing spheres.,42.7261111,-87.7827778,2012
3.0,Fireball on top of church steeple.,34.2011111,-118.5355556,2012
180.0,Circular light pattern over Lake Erie flying straight up toward sky eventually disappearing,41.6052778,-81.4536111,2012
90.0,4 orange glowing objects seen at night moving east to west.,43.1391667,-77.2725,2012
900.0,I saw an orange fireball surrounded by a white triangle of lights in the sky.,41.6155556,-87.0741667,2012
45.0,Looked up in the sky&#44 round plate looking object about 600 feet maybe....purple lights then went red...then about 8 red lights in the s,33.0461111,-96.9938889,2012
600.0,UFO sightening in Battle Ground Washington on 8/19/12 at 9:45pm.,45.7811111,-122.5322222,2012
240.0,3 sucessive silent fireballs in sky sighted over Chautauqua Lake in western New York state on August 19th or 20th.,42.2097222,-79.4669444,2012
240.0,Yellowish/orange sphere.,40.8427778,-73.2933333,2012
60.0,3 orange dots in triangle formation,46.6066667,-93.3136111,2012
600.0,Orange objects over south Minneapolis sky,44.98,-93.2636111,2012
